LR,gradient_count,edge_count,normal_count,weak_count
SLC6A13_GABRB2,73.0,31.0,3.0,0.0
SLC6A13_GABRD,454.0,72.0,6.0,0.0
SLC6A13_GABRA2,73.0,33.0,3.0,0.0
SLC6A13_GABRA3,73.0,30.0,3.0,0.0
SLC6A13_GABRQ,73.0,39.0,3.0,0.0
SLC6A13_GABRE,1698.0,370.0,400.0,0.0
SLC6A13_GABRA4,115.0,49.0,3.0,0.0
SLC6A13_GABRA5,119.0,51.0,3.0,0.0
SLC6A6_GABRA1,339.0,231.0,1910.0,0.0
SLC6A6_GABRG2,339.0,230.0,1910.0,0.0
SLC6A6_GABRB3,339.0,233.0,1910.0,0.0
SLC6A6_GABRB2,339.0,233.0,1910.0,0.0
SLC6A6_GABRD,700.0,273.0,1912.0,0.0
SLC6A6_GABRA2,339.0,235.0,1910.0,0.0
SLC6A6_GABRA3,339.0,232.0,1910.0,0.0
SLC6A6_GABRQ,339.0,241.0,1910.0,0.0
SLC6A6_GABRE,1832.0,553.0,2123.0,0.0
SLC6A6_GABRA4,381.0,251.0,1910.0,0.0
SLC6A6_GABRA5,380.0,251.0,1910.0,0.0
SLC6A8_GABRA1,1559.0,150.0,146.0,0.0
SLC6A8_GABRG2,1559.0,150.0,146.0,0.0
SLC6A8_GABRB3,1559.0,153.0,146.0,0.0
SLC6A8_GABRB2,1559.0,153.0,146.0,0.0
SLC6A8_GABRD,1777.0,195.0,149.0,0.0
SLC6A8_GABRA2,1559.0,155.0,146.0,0.0
SLC6A8_GABRA3,1559.0,152.0,146.0,0.0
SLC6A8_GABRQ,1559.0,161.0,146.0,0.0
SLC6A8_GABRE,2534.0,482.0,533.0,0.0
SLC6A8_GABRA4,1582.0,172.0,146.0,0.0
SLC6A8_GABRA5,1583.0,173.0,146.0,0.0
GAD2_GABRA1,0.0,7.0,0.0,0.0
GAD2_GABRG2,0.0,6.0,0.0,0.0
GAD2_GABRB3,0.0,9.0,0.0,0.0
GAD2_GABRB2,0.0,9.0,0.0,0.0
GAD2_GABRD,389.0,51.0,3.0,0.0
GAD2_GABRA2,0.0,11.0,0.0,0.0
GAD2_GABRA3,0.0,8.0,0.0,0.0
GAD2_GABRQ,0.0,17.0,0.0,0.0
GAD2_GABRE,1655.0,348.0,398.0,0.0
GAD2_GABRA4,43.0,28.0,0.0,0.0
GAD2_GABRA5,46.0,29.0,0.0,0.0
SLC6A5_GLRB,66.0,30.0,4.0,0.0
SHMT1_GLRB,612.0,315.0,1591.0,0.0
SLC6A5_GLRA2,0.0,5.0,0.0,0.0
SHMT1_GLRA2,557.0,290.0,1589.0,0.0
SLC6A9_GLRB,1891.0,185.0,168.0,0.0
SLC6A9_GLRA2,1855.0,163.0,164.0,0.0
SHMT2_GLRB,782.0,506.0,1155.0,1632.0
SHMT2_GLRA2,728.0,483.0,1153.0,1672.0
NT5E_ADORA1,1205.0,355.0,1407.0,0.0
SLC29A1_ADORA1,758.0,297.0,1963.0,0.0
SLC29A2_ADORA1,1514.0,447.0,897.0,0.0
SLC29A3_ADORA1,1430.0,384.0,1115.0,0.0
SLC29A4_ADORA1,730.0,98.0,90.0,0.0
NT5E_ADORA2A,1113.0,501.0,2649.0,0.0
SLC29A1_ADORA2A,620.0,434.0,2943.0,0.0
SLC29A2_ADORA2A,1457.0,581.0,2343.0,0.0
SLC29A3_ADORA2A,1317.0,519.0,2492.0,0.0
SLC29A4_ADORA2A,615.0,248.0,1947.0,0.0
NT5E_ADORA2B,1032.0,344.0,1378.0,0.0
SLC29A1_ADORA2B,534.0,282.0,1937.0,0.0
SLC29A2_ADORA2B,1367.0,433.0,843.0,0.0
SLC29A3_ADORA2B,1251.0,367.0,1071.0,0.0
SLC29A4_ADORA2B,509.0,82.0,27.0,0.0
NT5E_ADORA3,1098.0,349.0,1369.0,0.0
SLC29A1_ADORA3,642.0,287.0,1928.0,0.0
SLC29A2_ADORA3,1446.0,439.0,831.0,0.0
SLC29A3_ADORA3,1297.0,372.0,1064.0,0.0
SLC29A4_ADORA3,603.0,89.0,13.0,0.0
SLC18A1_ADRA1A,29.0,33.0,0.0,0.0
PNMT_ADRA1A,0.0,23.0,0.0,0.0
SLC18A2_ADRA1A,1235.0,123.0,83.0,0.0
DBH_ADRA1A,14.0,30.0,0.0,0.0
SLC18A1_ADRA1B,1707.0,189.0,121.0,0.0
PNMT_ADRA1B,1698.0,179.0,121.0,0.0
SLC18A2_ADRA1B,2354.0,274.0,195.0,0.0
DBH_ADRA1B,1706.0,184.0,121.0,0.0
SLC18A1_ADRA1D,29.0,28.0,0.0,0.0
PNMT_ADRA1D,0.0,18.0,0.0,0.0
SLC18A2_ADRA1D,1235.0,118.0,83.0,0.0
DBH_ADRA1D,14.0,25.0,0.0,0.0
SLC18A1_ADRA2A,591.0,248.0,1741.0,0.0
PNMT_ADRA2A,568.0,239.0,1741.0,0.0
SLC18A2_ADRA2A,1641.0,334.0,1787.0,0.0
DBH_ADRA2A,579.0,246.0,1741.0,0.0
SLC18A1_ADRA2B,763.0,86.0,48.0,0.0
PNMT_ADRA2B,739.0,77.0,48.0,0.0
SLC18A2_ADRA2B,1720.0,174.0,127.0,0.0
DBH_ADRA2B,749.0,84.0,48.0,0.0
SLC18A1_ADRA2C,1430.0,423.0,660.0,0.0
PNMT_ADRA2C,1413.0,415.0,660.0,0.0
SLC18A2_ADRA2C,2209.0,502.0,730.0,0.0
DBH_ADRA2C,1425.0,421.0,660.0,0.0
SLC18A1_ADRB1,527.0,72.0,6.0,0.0
PNMT_ADRB1,501.0,62.0,6.0,0.0
SLC18A2_ADRB1,1569.0,156.0,89.0,0.0
DBH_ADRB1,513.0,69.0,6.0,0.0
SLC18A1_ADRB2,1848.0,249.0,182.0,0.0
PNMT_ADRB2,1831.0,239.0,182.0,0.0
SLC18A2_ADRB2,2522.0,330.0,262.0,0.0
DBH_ADRB2,1836.0,245.0,182.0,0.0
SLC18A1_ADRB3,29.0,38.0,0.0,0.0
PNMT_ADRB3,0.0,28.0,0.0,0.0
SLC18A2_ADRB3,1235.0,128.0,83.0,0.0
DBH_ADRB3,14.0,35.0,0.0,0.0
SLC10A4_CHRM3,138.0,51.0,5.0,0.0
SLC5A7_CHRM3,112.0,33.0,5.0,0.0
SLC10A4_CHRM5,29.0,23.0,0.0,0.0
SLC5A7_CHRM5,0.0,3.0,0.0,0.0
ALOX5AP_CYSLTR1,1181.0,439.0,2475.0,0.0
LTC4S_CYSLTR1,2031.0,628.0,1764.0,0.0
ALOX5_CYSLTR1,1252.0,622.0,2310.0,682.0
GGT5_CYSLTR1,912.0,498.0,2657.0,0.0
GGT1_CYSLTR1,617.0,300.0,1455.0,0.0
DPEP1_CYSLTR1,2117.0,638.0,1762.0,0.0
DPEP2_CYSLTR1,1025.0,490.0,2584.0,0.0
DPEP3_CYSLTR1,1934.0,408.0,1513.0,0.0
ALOX5AP_CYSLTR2,2058.0,460.0,1824.0,0.0
LTC4S_CYSLTR2,2614.0,634.0,793.0,0.0
ALOX5_CYSLTR2,2132.0,654.0,1555.0,705.0
GGT5_CYSLTR2,1821.0,509.0,2057.0,0.0
GGT1_CYSLTR2,1649.0,313.0,339.0,0.0
DPEP1_CYSLTR2,2676.0,642.0,819.0,0.0
DPEP2_CYSLTR2,1933.0,505.0,1982.0,0.0
DPEP3_CYSLTR2,2582.0,422.0,423.0,0.0
SLC18A1_DRD1,108.0,52.0,10.0,0.0
DDC_DRD1,81.0,35.0,10.0,0.0
SLC18A2_DRD1,1291.0,143.0,93.0,0.0
SLC6A3_DRD1,81.0,41.0,10.0,0.0
SLC18A1_DRD2,29.0,23.0,0.0,0.0
DDC_DRD2,0.0,5.0,0.0,0.0
SLC18A2_DRD2,1235.0,113.0,83.0,0.0
SLC6A3_DRD2,0.0,11.0,0.0,0.0
SLC18A1_DRD3,29.0,23.0,0.0,0.0
DDC_DRD3,0.0,5.0,0.0,0.0
SLC18A2_DRD3,1235.0,113.0,83.0,0.0
SLC6A3_DRD3,0.0,11.0,0.0,0.0
SLC18A1_DRD4,1901.0,264.0,201.0,0.0
DDC_DRD4,1886.0,247.0,201.0,0.0
SLC18A2_DRD4,2615.0,350.0,275.0,0.0
SLC6A3_DRD4,1886.0,254.0,201.0,0.0
SLC18A1_DRD5,29.0,25.0,0.0,0.0
DDC_DRD5,0.0,7.0,0.0,0.0
SLC18A2_DRD5,1235.0,115.0,83.0,0.0
SLC6A3_DRD5,0.0,13.0,0.0,0.0
TAFA4_FPR1,1195.0,354.0,880.0,0.0
CTSG_FPR1,2044.0,629.0,1452.0,0.0
ALOX12_FPR2,1035.0,81.0,82.0,0.0
ALOX5AP_FPR2,1505.0,233.0,1689.0,0.0
LTC4S_FPR2,2216.0,433.0,582.0,0.0
ALOX5_FPR2,1589.0,436.0,1395.0,1100.0
SLC32A1_GABBR1,480.0,210.0,1784.0,0.0
GAD1_GABBR1,530.0,223.0,1784.0,0.0
SLC6A1_GABBR1,712.0,242.0,1788.0,0.0
SLC6A12_GABBR1,1584.0,315.0,1834.0,0.0
SLC6A13_GABBR1,545.0,228.0,1784.0,0.0
SLC6A6_GABBR1,745.0,422.0,2847.0,0.0
SLC6A8_GABBR1,1852.0,345.0,1857.0,0.0
GAD2_GABBR1,480.0,208.0,1784.0,0.0
SLC32A1_GABBR2,0.0,16.0,0.0,0.0
GAD1_GABBR2,53.0,30.0,0.0,0.0
SLC6A1_GABBR2,287.0,49.0,10.0,0.0
SLC6A12_GABBR2,1311.0,123.0,95.0,0.0
SLC6A13_GABBR2,73.0,36.0,3.0,0.0
SLC6A6_GABBR2,339.0,237.0,1910.0,0.0
SLC6A8_GABBR2,1559.0,155.0,146.0,0.0
GAD2_GABBR2,0.0,14.0,0.0,0.0
GLS_GRIA1,852.0,325.0,1218.0,1643.0
SLC17A7_GRIA1,916.0,83.0,51.0,0.0
SLC1A1_GRIA1,1964.0,272.0,159.0,0.0
SLC1A2_GRIA1,1955.0,343.0,365.0,0.0
SLC1A3_GRIA1,1474.0,403.0,516.0,0.0
SLC1A6_GRIA1,0.0,6.0,0.0,0.0
SLC1A7_GRIA1,0.0,4.0,0.0,0.0
GLS2_GRIA1,1687.0,201.0,188.0,0.0
GLS_GRIA2,852.0,323.0,1218.0,1642.0
SLC17A7_GRIA2,916.0,81.0,51.0,0.0
SLC1A1_GRIA2,1964.0,270.0,159.0,0.0
SLC1A2_GRIA2,1955.0,342.0,365.0,0.0
SLC1A3_GRIA2,1474.0,401.0,516.0,0.0
SLC1A6_GRIA2,0.0,4.0,0.0,0.0
SLC1A7_GRIA2,0.0,2.0,0.0,0.0
GLS2_GRIA2,1687.0,199.0,188.0,0.0
GLS_GRIA3,1512.0,399.0,1282.0,1225.0
SLC17A7_GRIA3,1528.0,160.0,136.0,0.0
SLC1A1_GRIA3,2406.0,340.0,240.0,0.0
SLC1A2_GRIA3,2346.0,409.0,443.0,0.0
SLC1A3_GRIA3,1992.0,471.0,578.0,0.0
SLC1A6_GRIA3,843.0,84.0,89.0,0.0
SLC1A7_GRIA3,843.0,82.0,89.0,0.0
GLS2_GRIA3,2161.0,277.0,273.0,0.0
GLS_GRIA4,1463.0,399.0,1272.0,1260.0
SLC17A7_GRIA4,1527.0,159.0,136.0,0.0
SLC1A1_GRIA4,2358.0,343.0,244.0,0.0
SLC1A2_GRIA4,2367.0,419.0,448.0,0.0
SLC1A3_GRIA4,1957.0,473.0,579.0,0.0
SLC1A6_GRIA4,783.0,84.0,87.0,0.0
SLC1A7_GRIA4,783.0,82.0,87.0,0.0
GLS2_GRIA4,2170.0,270.0,270.0,0.0
GLS_GRIK1,852.0,323.0,1218.0,1642.0
SLC17A7_GRIK1,916.0,81.0,51.0,0.0
SLC1A1_GRIK1,1964.0,270.0,159.0,0.0
SLC1A2_GRIK1,1955.0,342.0,365.0,0.0
SLC1A3_GRIK1,1474.0,401.0,516.0,0.0
SLC1A6_GRIK1,0.0,4.0,0.0,0.0
SLC1A7_GRIK1,0.0,2.0,0.0,0.0
GLS2_GRIK1,1687.0,199.0,188.0,0.0
GLS_GRIK3,910.0,348.0,1224.0,1596.0
SLC17A7_GRIK3,970.0,109.0,60.0,0.0
SLC1A1_GRIK3,2005.0,296.0,167.0,0.0
SLC1A2_GRIK3,1994.0,366.0,373.0,0.0
SLC1A3_GRIK3,1519.0,425.0,523.0,0.0
SLC1A6_GRIK3,81.0,32.0,9.0,0.0
SLC1A7_GRIK3,81.0,30.0,9.0,0.0
GLS2_GRIK3,1727.0,223.0,197.0,0.0
GLS_GRM1,852.0,325.0,1218.0,1643.0
SLC17A7_GRM1,916.0,83.0,51.0,0.0
SLC1A1_GRM1,1964.0,272.0,159.0,0.0
SLC1A2_GRM1,1955.0,343.0,365.0,0.0
SLC1A3_GRM1,1474.0,402.0,516.0,0.0
SLC1A6_GRM1,0.0,6.0,0.0,0.0
SLC1A7_GRM1,0.0,4.0,0.0,0.0
GLS2_GRM1,1687.0,201.0,188.0,0.0
GLS_GRM2,1494.0,388.0,1256.0,1267.0
SLC17A7_GRM2,1520.0,145.0,118.0,0.0
SLC1A1_GRM2,2376.0,331.0,222.0,0.0
SLC1A2_GRM2,2305.0,403.0,420.0,0.0
SLC1A3_GRM2,2002.0,463.0,568.0,0.0
SLC1A6_GRM2,817.0,71.0,68.0,0.0
SLC1A7_GRM2,817.0,69.0,68.0,0.0
GLS2_GRM2,2166.0,261.0,255.0,0.0
GLS_GRM3,852.0,324.0,1218.0,1642.0
SLC17A7_GRM3,916.0,82.0,51.0,0.0
SLC1A1_GRM3,1964.0,271.0,159.0,0.0
SLC1A2_GRM3,1955.0,343.0,365.0,0.0
SLC1A3_GRM3,1474.0,402.0,516.0,0.0
SLC1A6_GRM3,0.0,5.0,0.0,0.0
SLC1A7_GRM3,0.0,3.0,0.0,0.0
GLS2_GRM3,1687.0,200.0,188.0,0.0
GLS_GRM4,852.0,327.0,1218.0,1639.0
SLC17A7_GRM4,916.0,85.0,51.0,0.0
SLC1A1_GRM4,1964.0,274.0,159.0,0.0
SLC1A2_GRM4,1955.0,344.0,365.0,0.0
SLC1A3_GRM4,1474.0,404.0,516.0,0.0
SLC1A6_GRM4,0.0,8.0,0.0,0.0
SLC1A7_GRM4,0.0,6.0,0.0,0.0
GLS2_GRM4,1687.0,202.0,188.0,0.0
GLS_GRM5,852.0,323.0,1218.0,1643.0
SLC17A7_GRM5,916.0,81.0,51.0,0.0
SLC1A1_GRM5,1964.0,270.0,159.0,0.0
SLC1A2_GRM5,1955.0,342.0,365.0,0.0
SLC1A3_GRM5,1474.0,401.0,516.0,0.0
SLC1A6_GRM5,0.0,4.0,0.0,0.0
SLC1A7_GRM5,0.0,2.0,0.0,0.0
GLS2_GRM5,1687.0,199.0,188.0,0.0
GLS_GRM7,852.0,327.0,1218.0,1641.0
SLC17A7_GRM7,916.0,85.0,51.0,0.0
SLC1A1_GRM7,1964.0,274.0,159.0,0.0
SLC1A2_GRM7,1955.0,346.0,365.0,0.0
SLC1A3_GRM7,1474.0,404.0,516.0,0.0
SLC1A6_GRM7,0.0,8.0,0.0,0.0
SLC1A7_GRM7,0.0,6.0,0.0,0.0
GLS2_GRM7,1687.0,203.0,188.0,0.0
GLS_GRM8,852.0,325.0,1218.0,1641.0
SLC17A7_GRM8,916.0,83.0,51.0,0.0
SLC1A1_GRM8,1964.0,272.0,159.0,0.0
SLC1A2_GRM8,1955.0,344.0,365.0,0.0
SLC1A3_GRM8,1474.0,403.0,516.0,0.0
SLC1A6_GRM8,0.0,6.0,0.0,0.0
SLC1A7_GRM8,0.0,4.0,0.0,0.0
GLS2_GRM8,1687.0,201.0,188.0,0.0
HDC_HRH1,2637.0,529.0,352.0,0.0
HDC_HRH2,2503.0,738.0,853.0,0.0
HDC_HRH3,1679.0,388.0,279.0,0.0
HDC_HRH4,1679.0,385.0,279.0,0.0
SLC18A1_HTR1D,29.0,24.0,0.0,0.0
TPH1_HTR1D,1740.0,134.0,113.0,0.0
SLC18A2_HTR1D,1235.0,114.0,83.0,0.0
SLC6A4_HTR1D,40.0,26.0,0.0,0.0
SLC18A1_HTR1F,29.0,31.0,0.0,0.0
TPH1_HTR1F,1740.0,141.0,113.0,0.0
SLC18A2_HTR1F,1235.0,121.0,83.0,0.0
SLC6A4_HTR1F,40.0,33.0,0.0,0.0
SLC18A1_HTR2A,29.0,26.0,0.0,0.0
TPH1_HTR2A,1740.0,136.0,113.0,0.0
SLC18A2_HTR2A,1235.0,116.0,83.0,0.0
SLC6A4_HTR2A,40.0,28.0,0.0,0.0
SLC18A1_HTR2B,907.0,96.0,90.0,0.0
TPH1_HTR2B,2204.0,204.0,202.0,0.0
SLC18A2_HTR2B,1852.0,180.0,170.0,0.0
SLC6A4_HTR2B,909.0,97.0,90.0,0.0
SLC18A1_HTR4,29.0,25.0,0.0,0.0
TPH1_HTR4,1740.0,135.0,113.0,0.0
SLC18A2_HTR4,1235.0,115.0,83.0,0.0
SLC6A4_HTR4,40.0,27.0,0.0,0.0
SLC18A1_HTR6,1464.0,169.0,167.0,0.0
TPH1_HTR6,2523.0,278.0,275.0,0.0
SLC18A2_HTR6,2222.0,258.0,246.0,0.0
SLC6A4_HTR6,1474.0,174.0,167.0,0.0
SLC18A1_HTR7,446.0,75.0,20.0,0.0
TPH1_HTR7,1966.0,184.0,133.0,0.0
SLC18A2_HTR7,1492.0,163.0,103.0,0.0
SLC6A4_HTR7,449.0,77.0,20.0,0.0
LTA4H_LTB4R,884.0,406.0,2716.0,0.0
LTA4H_LTB4R2,1317.0,249.0,1664.0,0.0
PTPRS_NTRK3,2231.0,248.0,158.0,0.0
PNOC_OPRL1,1759.0,607.0,2092.0,0.0
PTGDS_PTGDR,2047.0,305.0,1173.0,917.0
PTGDS_PTGDR2,1429.0,232.0,1112.0,1275.0
PTGES_PTGER1,2263.0,508.0,1083.0,0.0
PTGES2_PTGER1,2005.0,288.0,1732.0,0.0
PTGES3_PTGER1,2157.0,403.0,1353.0,874.0
PTGES_PTGER2,2342.0,662.0,1174.0,0.0
PTGES2_PTGER2,2044.0,456.0,1809.0,0.0
PTGES3_PTGER2,2255.0,560.0,1441.0,668.0
PTGES_PTGER3,2358.0,570.0,1132.0,0.0
PTGES2_PTGER3,2104.0,363.0,1788.0,0.0
PTGES3_PTGER3,2285.0,473.0,1408.0,708.0
PTGES_PTGER4,1298.0,590.0,2388.0,0.0
PTGES2_PTGER4,916.0,377.0,2778.0,0.0
PTGES3_PTGER4,1145.0,484.0,2521.0,633.0
AKR1C3_PTGFR,2744.0,547.0,455.0,0.0
CBR1_PTGFR,2037.0,457.0,2035.0,0.0
PRXL2B_PTGFR,1999.0,558.0,1901.0,0.0
PTGIS_PTGIR,2651.0,505.0,617.0,0.0
VIP_SCTR,658.0,79.0,104.0,0.0
SLITRK1_PTPRD,55.0,29.0,6.0,0.0
SLITRK1_PTPRS,595.0,59.0,45.0,0.0
SLITRK2_PTPRD,1468.0,184.0,172.0,0.0
SLITRK2_PTPRS,1844.0,214.0,207.0,0.0
SLITRK3_PTPRD,55.0,28.0,6.0,0.0
SLITRK4_PTPRS,597.0,73.0,45.0,0.0
SLITRK5_PTPRS,626.0,79.0,45.0,0.0
TBXAS1_TBXA2R,2005.0,531.0,1823.0,0.0
GLS_GRIK4,1782.0,414.0,1253.0,1088.0
GLS_GRIK5,2205.0,531.0,1329.0,748.0
GLS_GRIN1,2046.0,433.0,1290.0,942.0
GLS_GRIN2A,856.0,338.0,1218.0,1634.0
GLS_GRIN2B,1664.0,405.0,1240.0,1143.0
GLS_GRIN2C,852.0,329.0,1218.0,1640.0
GLS_GRIN2D,958.0,353.0,1223.0,1571.0
SLC17A7_GRIK4,1790.0,174.0,99.0,0.0
SLC17A7_GRIK5,2283.0,303.0,204.0,0.0
SLC17A7_GRIN1,2064.0,195.0,161.0,0.0
SLC17A7_GRIN2A,919.0,96.0,51.0,0.0
SLC17A7_GRIN2B,1697.0,167.0,89.0,0.0
SLC17A7_GRIN2C,916.0,87.0,51.0,0.0
SLC17A7_GRIN2D,1018.0,113.0,58.0,0.0
SLC1A1_GRIK4,2594.0,360.0,206.0,0.0
SLC1A1_GRIK5,2783.0,478.0,309.0,0.0
SLC1A1_GRIN1,2756.0,380.0,268.0,0.0
SLC1A1_GRIN2A,1964.0,285.0,159.0,0.0
SLC1A1_GRIN2B,2497.0,352.0,195.0,0.0
SLC1A1_GRIN2C,1964.0,276.0,159.0,0.0
SLC1A1_GRIN2D,2032.0,301.0,165.0,0.0
SLC1A2_GRIK4,2516.0,434.0,407.0,0.0
SLC1A2_GRIK5,2794.0,545.0,496.0,0.0
SLC1A2_GRIN1,2685.0,450.0,465.0,0.0
SLC1A2_GRIN2A,1960.0,357.0,365.0,0.0
SLC1A2_GRIN2B,2464.0,423.0,403.0,0.0
SLC1A2_GRIN2C,1955.0,349.0,365.0,0.0
SLC1A2_GRIN2D,2019.0,372.0,372.0,0.0
SLC1A3_GRIK4,2249.0,491.0,555.0,0.0
SLC1A3_GRIK5,2641.0,603.0,630.0,0.0
SLC1A3_GRIN1,2439.0,510.0,600.0,0.0
SLC1A3_GRIN2A,1479.0,413.0,516.0,0.0
SLC1A3_GRIN2B,2156.0,476.0,549.0,0.0
SLC1A3_GRIN2C,1474.0,407.0,516.0,0.0
SLC1A3_GRIN2D,1555.0,432.0,521.0,0.0
SLC1A6_GRIK4,1168.0,98.0,48.0,0.0
SLC1A6_GRIK5,1778.0,228.0,156.0,0.0
SLC1A6_GRIN1,1516.0,121.0,114.0,0.0
SLC1A6_GRIN2A,6.0,20.0,0.0,0.0
SLC1A6_GRIN2B,1049.0,91.0,38.0,0.0
SLC1A6_GRIN2C,0.0,11.0,0.0,0.0
SLC1A6_GRIN2D,139.0,37.0,7.0,0.0
SLC1A7_GRIK4,1168.0,96.0,48.0,0.0
SLC1A7_GRIK5,1778.0,226.0,156.0,0.0
SLC1A7_GRIN1,1516.0,119.0,114.0,0.0
SLC1A7_GRIN2A,6.0,18.0,0.0,0.0
SLC1A7_GRIN2B,1049.0,89.0,38.0,0.0
SLC1A7_GRIN2C,0.0,9.0,0.0,0.0
SLC1A7_GRIN2D,139.0,35.0,7.0,0.0
GLS2_GRIK4,2364.0,289.0,234.0,0.0
GLS2_GRIK5,2654.0,408.0,336.0,0.0
GLS2_GRIN1,2510.0,310.0,288.0,0.0
GLS2_GRIN2A,1690.0,215.0,188.0,0.0
GLS2_GRIN2B,2253.0,276.0,221.0,0.0
GLS2_GRIN2C,1687.0,206.0,188.0,0.0
GLS2_GRIN2D,1759.0,232.0,194.0,0.0
PTGR1_LTB4R,1880.0,585.0,2048.0,0.0
PTGR1_LTB4R2,2229.0,438.0,493.0,0.0
CYP11A1_NR1H4,0.0,19.0,0.0,0.0
DAGLA_CNR1,2341.0,507.0,894.0,0.0
DAGLA_CNR2,1973.0,352.0,1862.0,0.0
DAGLA_GPR55,2618.0,410.0,288.0,0.0
DAGLB_CNR1,1677.0,592.0,2208.0,0.0
DAGLB_CNR2,918.0,443.0,2751.0,0.0
DAGLB_GPR55,2038.0,510.0,1823.0,0.0
DHRS9_PGR,1822.0,372.0,512.0,0.0
CYP17A1_AR,388.0,53.0,10.0,0.0
HSD17B6_NR1H4,1061.0,92.0,83.0,0.0
ALDH1A1_CRABP2,2089.0,494.0,1288.0,0.0
ALDH1A1_RARA,1118.0,547.0,2526.0,0.0
ALDH1A1_RXRA,1158.0,547.0,2468.0,0.0
ALDH1A1_RARB,2352.0,571.0,1322.0,0.0
ALDH1A1_RXRB,1395.0,500.0,2292.0,0.0
ALDH1A1_RARG,1712.0,660.0,1854.0,0.0
ALDH1A1_RXRG,921.0,344.0,1157.0,0.0
ALDH1A1_RORB,921.0,343.0,1157.0,0.0
ALDH1A2_CRABP2,1683.0,206.0,202.0,0.0
ALDH1A2_RARA,435.0,266.0,1912.0,0.0
ALDH1A2_RXRA,514.0,282.0,1841.0,0.0
ALDH1A2_RARB,1979.0,285.0,226.0,0.0
ALDH1A2_RXRB,740.0,223.0,1580.0,0.0
ALDH1A2_RARG,1198.0,405.0,980.0,0.0
ALDH1A2_RXRG,146.0,45.0,2.0,0.0
ALDH1A2_RORB,146.0,45.0,2.0,0.0
ALDH1A3_CRABP2,2324.0,515.0,787.0,0.0
ALDH1A3_RARA,1579.0,572.0,2244.0,0.0
ALDH1A3_RXRA,1596.0,582.0,2186.0,0.0
ALDH1A3_RARB,2592.0,596.0,805.0,0.0
ALDH1A3_RXRB,1761.0,536.0,1954.0,0.0
ALDH1A3_RARG,2109.0,702.0,1451.0,0.0
ALDH1A3_RXRG,1379.0,370.0,650.0,0.0
ALDH1A3_RORB,1379.0,371.0,650.0,0.0
BDNF_SORT1,1615.0,368.0,392.0,0.0
BDNF_NGFR,638.0,270.0,1650.0,0.0
CYP27B1_VDR,2466.0,535.0,1103.0,0.0
CEL_RORA,1632.0,368.0,1931.0,0.0
CEL_RORC,2283.0,254.0,226.0,0.0
DHCR24_RORA,1069.0,521.0,2617.0,0.0
DHCR24_RORC,1899.0,419.0,1501.0,0.0
DHCR7_RORA,1218.0,582.0,2469.0,0.0
DHCR7_RORC,1990.0,475.0,1213.0,0.0
LIPA_RORA,958.0,412.0,2666.0,0.0
LIPA_RORC,1786.0,318.0,1563.0,0.0
UBASH3B_ESR1,2165.0,476.0,1420.0,0.0
UBASH3B_NR1I2,766.0,330.0,1353.0,0.0
UBASH3B_PPARA,1924.0,684.0,1679.0,0.0
DHCR7_NR1H2,1311.0,494.0,2330.0,0.0
DHCR7_NR1H3,1455.0,595.0,2197.0,629.0
CYP21A2_NR3C2,2158.0,438.0,501.0,0.0
SULT1A1_PPARA,2006.0,686.0,1563.0,0.0
SULT1A1_PPARD,1215.0,500.0,2480.0,0.0
SULT1A1_PPARG,1981.0,424.0,1268.0,0.0
SRD5A1_AR,1725.0,415.0,589.0,0.0
SRD5A2_AR,388.0,51.0,10.0,0.0
SRD5A3_AR,1801.0,394.0,486.0,0.0
CYP19A1_ESR1,1749.0,177.0,121.0,0.0
CYP19A1_ESR2,1039.0,86.0,78.0,0.0
CYP19A1_GPER1,1813.0,243.0,237.0,0.0
CYP19A1_NR1I2,0.0,17.0,0.0,0.0
HSD17B1_ESR1,2501.0,320.0,259.0,0.0
HSD17B1_ESR2,2085.0,232.0,217.0,0.0
HSD17B1_GPER1,2682.0,382.0,364.0,0.0
HSD17B1_NR1I2,1412.0,163.0,143.0,0.0
IGFBP3_TMEM219,0.0,0.0,0.0,593.0
LGALS9_CD22,0.0,0.0,0.0,452.0
LGALS9_BCR,1138.0,625.0,2475.0,603.0
LGALS9_P4HB,0.0,0.0,0.0,605.0
AMH_BMPR1B,94.0,35.0,24.0,0.0
NTS_SORT1,2585.0,613.0,1076.0,0.0
NRG1_ITGA6,2113.0,476.0,1952.0,0.0
NRG1_ITGB4,2443.0,583.0,1066.0,0.0
NTF3_NGFR,1689.0,355.0,1684.0,0.0
NTF4_NGFR,638.0,269.0,1650.0,0.0
PPIA_BSG,0.0,0.0,0.0,576.0
FDX1_NR1I2,291.0,238.0,1949.0,0.0
FDX2_NR1I2,1020.0,358.0,997.0,0.0
CYP11A1_NR1I2,0.0,21.0,0.0,0.0
FDXR_NR1I2,1246.0,418.0,684.0,0.0
AKR1C3_PTGDR2,1813.0,286.0,274.0,0.0
RAET1E_HCST,876.0,468.0,1178.0,1516.0
ULBP1_HCST,876.0,468.0,1178.0,1514.0
ULBP2_HCST,931.0,496.0,1183.0,1476.0
ULBP3_HCST,1192.0,507.0,1186.0,1350.0
RBP4_STRA6,1552.0,359.0,653.0,0.0
DDC_HTR1D,0.0,6.0,0.0,0.0
DDC_HTR1F,0.0,13.0,0.0,0.0
DDC_HTR2A,0.0,8.0,0.0,0.0
