LR,gradient_count,edge_count,normal_count,weak_count
LAMC3_ITGA9,2070.0,34.0,143.0,0.0
COL1A1_ITGA10,1053.0,246.0,727.0,0.0
COL1A2_ITGA10,525.0,232.0,1249.0,0.0
COL4A1_ITGA10,1045.0,236.0,714.0,0.0
COL4A2_ITGA10,1010.0,268.0,749.0,0.0
COL4A3_ITGA10,1792.0,242.0,28.0,0.0
COL4A4_ITGA10,1666.0,292.0,174.0,0.0
COL4A5_ITGA10,2031.0,71.0,0.0,0.0
COL4A6_ITGA10,2080.0,2.0,0.0,0.0
COL6A1_ITGA10,625.0,218.0,1220.0,0.0
COL6A2_ITGA10,718.0,243.0,1072.0,0.0
COL6A3_ITGA10,1088.0,237.0,761.0,0.0
COL6A5_ITGA10,2081.0,9.0,0.0,0.0
COL6A6_ITGA10,2087.0,0.0,0.0,0.0
COL9A1_ITGA10,2069.0,14.0,0.0,0.0
COL9A2_ITGA10,1570.0,267.0,252.0,0.0
COL9A3_ITGA10,1699.0,268.0,113.0,0.0
COL1A1_ITGA11,677.0,215.0,1096.0,0.0
COL1A2_ITGA11,864.0,207.0,903.0,0.0
COL4A1_ITGA11,729.0,207.0,1059.0,0.0
COL4A2_ITGA11,489.0,222.0,1244.0,0.0
COL4A3_ITGA11,3167.0,55.0,0.0,0.0
COL4A4_ITGA11,2867.0,78.0,1.0,0.0
COL4A5_ITGA11,3562.0,12.0,0.0,0.0
COL4A6_ITGA11,3670.0,2.0,0.0,0.0
COL6A1_ITGA11,982.0,223.0,726.0,0.0
COL6A2_ITGA11,1178.0,743.0,8.0,0.0
COL6A3_ITGA11,1785.0,193.0,0.0,0.0
COL6A5_ITGA11,3663.0,1.0,0.0,0.0
COL6A6_ITGA11,3677.0,0.0,0.0,0.0
COL9A1_ITGA11,3647.0,2.0,0.0,0.0
COL9A2_ITGA11,2731.0,91.0,3.0,0.0
COL9A3_ITGA11,2978.0,70.0,0.0,0.0
FN1_ITGAV,842.0,129.0,1181.0,0.0
VTN_ITGAV,1460.0,112.0,495.0,0.0
FN1_ITGB7,759.0,105.0,1048.0,0.0
FN1_ITGB3,1936.0,34.0,0.0,0.0
VTN_ITGB3,3776.0,5.0,0.0,0.0
VWF_ITGAV,833.0,143.0,1152.0,0.0
VWF_ITGB3,874.0,35.0,1079.0,0.0
TNC_ITGAV,895.0,256.0,1024.0,0.0
TNC_ITGB3,1372.0,510.0,51.0,0.0
TNR_ITGAV,1472.0,63.0,525.0,0.0
TNR_ITGB3,3866.0,2.0,0.0,0.0
TNN_ITGAV,1368.0,9.0,670.0,0.0
TNN_ITGB3,3959.0,0.0,0.0,0.0
TNXB_ITGAV,1080.0,167.0,873.0,0.0
TNXB_ITGB3,2771.0,23.0,0.0,0.0
THBS1_ITGAV,877.0,186.0,1053.0,0.0
THBS1_ITGB3,1234.0,264.0,338.0,0.0
THBS2_ITGAV,1290.0,228.0,616.0,0.0
THBS2_ITGB3,3361.0,13.0,0.0,0.0
THBS3_ITGAV,1097.0,186.0,779.0,0.0
THBS3_ITGB3,3015.0,15.0,0.0,0.0
THBS4_ITGAV,1466.0,77.0,519.0,0.0
THBS4_ITGB3,3843.0,5.0,0.0,0.0
COMP_ITGAV,1362.0,8.0,675.0,0.0
COMP_ITGB3,3959.0,0.0,0.0,0.0
FN1_ITGA2B,1857.0,149.0,0.0,0.0
VTN_ITGA2B,3587.0,10.0,0.0,0.0
VWF_ITGA2B,832.0,140.0,1032.0,0.0
TNC_ITGA2B,1325.0,586.0,26.0,0.0
TNR_ITGA2B,3679.0,9.0,0.0,0.0
TNN_ITGA2B,3765.0,0.0,0.0,0.0
TNXB_ITGA2B,2646.0,92.0,0.0,0.0
VTN_ITGB5,2042.0,84.0,0.0,0.0
VTN_ITGB8,3028.0,40.0,0.0,0.0
FN1_ITGB8,1612.0,362.0,131.0,0.0
LAMA1_ITGAV,1344.0,5.0,697.0,0.0
LAMA1_ITGB8,3186.0,3.0,0.0,0.0
LAMA2_ITGAV,1457.0,69.0,519.0,0.0
LAMA2_ITGB8,3079.0,25.0,0.0,0.0
LAMA3_ITGAV,1127.0,168.0,748.0,0.0
LAMA3_ITGB8,2473.0,163.0,38.0,0.0
LAMA4_ITGAV,1049.0,182.0,935.0,0.0
LAMA4_ITGB8,2194.0,206.0,67.0,0.0
LAMA5_ITGAV,738.0,106.0,1230.0,0.0
LAMA5_ITGB8,1456.0,320.0,139.0,0.0
LAMB1_ITGAV,1065.0,149.0,898.0,0.0
LAMB1_ITGB8,2113.0,188.0,68.0,0.0
LAMB2_ITGAV,792.0,102.0,1236.0,0.0
LAMB2_ITGB8,1442.0,327.0,136.0,0.0
LAMB3_ITGAV,1354.0,190.0,522.0,0.0
LAMB3_ITGB8,2901.0,120.0,2.0,0.0
LAMC1_ITGAV,862.0,115.0,1051.0,0.0
LAMC1_ITGB8,1757.0,251.0,103.0,0.0
LAMC2_ITGAV,1091.0,177.0,800.0,0.0
LAMC2_ITGB8,2351.0,199.0,59.0,0.0
LAMC3_ITGAV,1464.0,31.0,547.0,0.0
LAMC3_ITGB8,3141.0,14.0,0.0,0.0
COL1A1_ITGAV,817.0,133.0,1169.0,0.0
COL1A1_ITGB8,574.0,300.0,1030.0,0.0
COL1A2_ITGAV,859.0,132.0,1146.0,0.0
COL1A2_ITGB8,745.0,316.0,933.0,0.0
COL4A1_ITGAV,803.0,101.0,1188.0,0.0
COL4A1_ITGB8,607.0,293.0,997.0,0.0
COL4A2_ITGAV,770.0,103.0,1209.0,0.0
COL4A2_ITGB8,401.0,320.0,1198.0,0.0
COL4A3_ITGAV,1293.0,192.0,578.0,0.0
COL4A3_ITGB8,2757.0,123.0,10.0,0.0
COL4A4_ITGAV,1167.0,188.0,746.0,0.0
COL4A4_ITGB8,2490.0,159.0,31.0,0.0
COL4A5_ITGAV,1460.0,71.0,526.0,0.0
COL4A5_ITGB8,3081.0,19.0,0.0,0.0
COL4A6_ITGAV,1351.0,7.0,689.0,0.0
COL4A6_ITGB8,3184.0,4.0,0.0,0.0
COL6A1_ITGAV,834.0,199.0,1021.0,0.0
COL6A1_ITGB8,805.0,309.0,769.0,0.0
COL6A2_ITGAV,934.0,248.0,960.0,0.0
COL6A2_ITGB8,983.0,306.0,606.0,0.0
COL6A3_ITGAV,818.0,123.0,1240.0,0.0
COL6A3_ITGB8,1548.0,325.0,119.0,0.0
COL6A5_ITGAV,1368.0,10.0,669.0,0.0
COL6A5_ITGB8,3179.0,5.0,0.0,0.0
COL6A6_ITGAV,1302.0,0.0,740.0,0.0
COL6A6_ITGB8,3189.0,0.0,0.0,0.0
COL9A1_ITGAV,1394.0,9.0,625.0,0.0
COL9A1_ITGB8,3169.0,12.0,0.0,0.0
COL9A2_ITGAV,1092.0,169.0,791.0,0.0
COL9A2_ITGB8,2373.0,177.0,47.0,0.0
COL9A3_ITGAV,1209.0,203.0,685.0,0.0
COL9A3_ITGB8,2599.0,153.0,26.0,0.0
LAMA1_ITGB4,2106.0,6.0,156.0,0.0
LAMA2_ITGB4,2028.0,52.0,151.0,0.0
LAMA3_ITGB4,1514.0,209.0,490.0,0.0
LAMA4_ITGB4,1263.0,194.0,651.0,0.0
LAMA5_ITGB4,692.0,155.0,1215.0,0.0
LAMB1_ITGB4,1249.0,181.0,706.0,0.0
LAMB2_ITGB4,679.0,153.0,1144.0,0.0
LAMB3_ITGB4,1890.0,183.0,197.0,0.0
LAMC1_ITGB4,970.0,153.0,909.0,0.0
LAMC2_ITGB4,1388.0,175.0,559.0,0.0
LAMC3_ITGB4,2076.0,30.0,154.0,0.0
FN1_CD44,1036.0,166.0,812.0,0.0
COL1A1_CD44,1143.0,168.0,946.0,0.0
COL1A2_CD44,1168.0,154.0,885.0,0.0
COL4A1_CD44,1103.0,149.0,868.0,0.0
COL4A2_CD44,1030.0,161.0,943.0,0.0
COL4A3_CD44,1118.0,292.0,591.0,0.0
COL4A4_CD44,1069.0,264.0,708.0,0.0
COL4A5_CD44,1156.0,180.0,601.0,0.0
COL4A6_CD44,1153.0,132.0,640.0,0.0
COL6A1_CD44,1170.0,212.0,714.0,0.0
COL6A2_CD44,1253.0,257.0,588.0,0.0
COL6A3_CD44,1090.0,173.0,908.0,0.0
COL6A5_CD44,1155.0,133.0,637.0,0.0
COL6A6_CD44,1130.0,129.0,663.0,0.0
COL9A1_CD44,1163.0,143.0,624.0,0.0
COL9A2_CD44,1073.0,236.0,707.0,0.0
COL9A3_CD44,1037.0,242.0,646.0,0.0
LAMA1_CD44,1147.0,130.0,645.0,0.0
LAMA2_CD44,1171.0,197.0,597.0,0.0
LAMA3_CD44,1019.0,224.0,696.0,0.0
LAMA4_CD44,1093.0,233.0,758.0,0.0
LAMA5_CD44,1023.0,154.0,921.0,0.0
LAMB1_CD44,1114.0,201.0,769.0,0.0
LAMB2_CD44,1041.0,151.0,954.0,0.0
LAMB3_CD44,1105.0,250.0,535.0,0.0
LAMC1_CD44,1094.0,174.0,810.0,0.0
LAMC2_CD44,1099.0,228.0,759.0,0.0
LAMC3_CD44,1170.0,161.0,615.0,0.0
COL1A1_SDC1,835.0,101.0,1123.0,0.0
COL1A2_SDC1,891.0,97.0,1011.0,0.0
COL4A1_SDC1,862.0,84.0,1146.0,0.0
COL4A2_SDC1,864.0,79.0,1127.0,0.0
COL4A3_SDC1,1829.0,172.0,240.0,0.0
COL4A4_SDC1,1644.0,166.0,393.0,0.0
COL4A5_SDC1,2095.0,62.0,168.0,0.0
COL4A6_SDC1,2140.0,3.0,182.0,0.0
COL6A1_SDC1,919.0,133.0,1020.0,0.0
COL6A2_SDC1,911.0,196.0,901.0,0.0
COL6A3_SDC1,941.0,94.0,1070.0,0.0
COL6A5_SDC1,2136.0,6.0,183.0,0.0
COL6A6_SDC1,2143.0,1.0,186.0,0.0
COL9A1_SDC1,2131.0,11.0,176.0,0.0
COL9A2_SDC1,1550.0,134.0,506.0,0.0
COL9A3_SDC1,1738.0,180.0,357.0,0.0
FN1_SDC1,903.0,106.0,999.0,0.0
TNC_SDC1,1007.0,208.0,1014.0,0.0
TNR_SDC1,2089.0,40.0,171.0,0.0
TNN_SDC1,2137.0,5.0,183.0,0.0
TNXB_SDC1,1529.0,147.0,574.0,0.0
THBS1_SDC1,1032.0,230.0,1052.0,0.0
THBS2_SDC1,1849.0,180.0,283.0,0.0
THBS3_SDC1,1585.0,143.0,470.0,0.0
THBS4_SDC1,2081.0,55.0,168.0,0.0
COMP_SDC1,2141.0,9.0,183.0,0.0
COL1A1_SDC4,765.0,102.0,1190.0,0.0
COL1A2_SDC4,808.0,112.0,1191.0,0.0
COL4A1_SDC4,749.0,91.0,1140.0,0.0
COL4A2_SDC4,698.0,91.0,1241.0,0.0
COL4A3_SDC4,1656.0,207.0,334.0,0.0
COL4A4_SDC4,1449.0,186.0,490.0,0.0
COL4A5_SDC4,1881.0,55.0,229.0,0.0
COL4A6_SDC4,1925.0,4.0,252.0,0.0
COL6A1_SDC4,817.0,167.0,1052.0,0.0
COL6A2_SDC4,831.0,230.0,969.0,0.0
COL6A3_SDC4,733.0,104.0,1160.0,0.0
COL6A5_SDC4,1927.0,6.0,246.0,0.0
COL6A6_SDC4,1924.0,0.0,258.0,0.0
COL9A1_SDC4,1925.0,17.0,242.0,0.0
COL9A2_SDC4,1348.0,168.0,594.0,0.0
COL9A3_SDC4,1521.0,185.0,435.0,0.0
FN1_SDC4,873.0,136.0,1237.0,0.0
TNC_SDC4,837.0,221.0,959.0,0.0
TNR_SDC4,1885.0,51.0,240.0,0.0
TNN_SDC4,1925.0,6.0,250.0,0.0
TNXB_SDC4,1268.0,158.0,716.0,0.0
THBS1_SDC4,786.0,159.0,897.0,0.0
THBS2_SDC4,1634.0,205.0,377.0,0.0
THBS3_SDC4,1371.0,161.0,566.0,0.0
THBS4_SDC4,1878.0,70.0,240.0,0.0
COMP_SDC4,1927.0,8.0,250.0,0.0
LAMA1_SV2A,2147.0,4.0,0.0,0.0
LAMA2_SV2A,2085.0,71.0,0.0,0.0
LAMA3_SV2A,1668.0,256.0,178.0,0.0
LAMA4_SV2A,1477.0,236.0,344.0,0.0
LAMA5_SV2A,1062.0,275.0,722.0,0.0
LAMB1_SV2A,1476.0,257.0,390.0,0.0
LAMB2_SV2A,1051.0,247.0,723.0,0.0
LAMB3_SV2A,1925.0,178.0,8.0,0.0
LAMC1_SV2A,1241.0,238.0,630.0,0.0
LAMC2_SV2A,1590.0,262.0,269.0,0.0
LAMC3_SV2A,2122.0,35.0,0.0,0.0
LAMA1_SV2B,2677.0,3.0,0.0,0.0
LAMA2_SV2B,2582.0,37.0,0.0,0.0
LAMA3_SV2B,2109.0,200.0,144.0,0.0
LAMA4_SV2B,1862.0,220.0,214.0,0.0
LAMA5_SV2B,1253.0,275.0,448.0,0.0
LAMB1_SV2B,1799.0,198.0,227.0,0.0
LAMB2_SV2B,1229.0,275.0,438.0,0.0
LAMB3_SV2B,2442.0,161.0,11.0,0.0
LAMC1_SV2B,1511.0,240.0,331.0,0.0
LAMC2_SV2B,2004.0,216.0,194.0,0.0
LAMC3_SV2B,2640.0,22.0,0.0,0.0
LAMA1_SV2C,4002.0,1.0,0.0,0.0
LAMA2_SV2C,3873.0,1.0,0.0,0.0
LAMA3_SV2C,3096.0,6.0,0.0,0.0
LAMA4_SV2C,2754.0,15.0,0.0,0.0
LAMA5_SV2C,183.0,12.0,1644.0,0.0
LAMB1_SV2C,2685.0,10.0,0.0,0.0
LAMB2_SV2C,227.0,14.0,1584.0,0.0
LAMB3_SV2C,3601.0,4.0,0.0,0.0
LAMC1_SV2C,2235.0,14.0,0.0,0.0
LAMC2_SV2C,2922.0,11.0,0.0,0.0
LAMC3_SV2C,3945.0,0.0,0.0,0.0
THBS1_CD36,914.0,266.0,1122.0,0.0
THBS2_CD36,1735.0,180.0,251.0,0.0
THBS3_CD36,1450.0,183.0,491.0,0.0
THBS4_CD36,2019.0,57.0,128.0,0.0
COMP_CD36,2080.0,4.0,135.0,0.0
VWF_GP5,866.0,55.0,1057.0,0.0
VWF_GP1BA,785.0,106.0,1162.0,0.0
VWF_GP1BB,1077.0,214.0,857.0,0.0
COL1A1_GP6,721.0,68.0,1136.0,0.0
COL1A2_GP6,910.0,70.0,945.0,0.0
COL4A1_GP6,765.0,64.0,1107.0,0.0
COL4A2_GP6,517.0,71.0,1292.0,0.0
COL4A3_GP6,3361.0,16.0,0.0,0.0
COL4A4_GP6,3049.0,28.0,0.0,0.0
COL4A5_GP6,3792.0,9.0,0.0,0.0
COL4A6_GP6,3901.0,0.0,0.0,0.0
COL6A1_GP6,1024.0,70.0,760.0,0.0
COL6A2_GP6,1221.0,607.0,12.0,0.0
COL6A3_GP6,1889.0,64.0,0.0,0.0
COL6A5_GP6,3895.0,0.0,0.0,0.0
COL6A6_GP6,3910.0,0.0,0.0,0.0
COL9A1_GP6,3878.0,0.0,0.0,0.0
COL9A2_GP6,2909.0,39.0,0.0,0.0
COL9A3_GP6,3173.0,32.0,0.0,0.0
THBS1_CD47,1055.0,162.0,804.0,0.0
THBS2_CD47,787.0,266.0,882.0,0.0
THBS3_CD47,786.0,215.0,1008.0,0.0
THBS4_CD47,878.0,143.0,826.0,0.0
COMP_CD47,879.0,93.0,876.0,0.0
HSPG2_DAG1,794.0,123.0,1150.0,0.0
LAMA1_DAG1,1822.0,3.0,298.0,0.0
LAMA2_DAG1,1777.0,68.0,279.0,0.0
LAMA3_DAG1,1356.0,204.0,538.0,0.0
LAMA4_DAG1,1157.0,184.0,766.0,0.0
LAMA5_DAG1,726.0,121.0,1266.0,0.0
LAMB1_DAG1,1143.0,179.0,821.0,0.0
LAMB2_DAG1,688.0,124.0,1249.0,0.0
LAMB3_DAG1,1657.0,191.0,293.0,0.0
LAMC1_DAG1,888.0,134.0,1043.0,0.0
LAMC2_DAG1,1294.0,193.0,680.0,0.0
LAMC3_DAG1,1810.0,27.0,278.0,0.0
ANXA1_FPR3,314.0,180.0,1677.0,0.0
APP_CD74,1424.0,84.0,579.0,0.0
CADM1_CADM1,1050.0,308.0,606.0,0.0
CADM3_CADM3,1250.0,229.0,884.0,0.0
FCER2_ITGAM,866.0,227.0,965.0,0.0
FCER2_ITGB2,1199.0,163.0,644.0,0.0
FCER2_ITGAX,1046.0,167.0,920.0,0.0
FCER2_ITGAV,843.0,188.0,952.0,0.0
FCER2_ITGB3,1266.0,287.0,290.0,0.0
FCER2_CR2,1713.0,158.0,591.0,0.0
CD34_SELP,1386.0,171.0,650.0,0.0
ENTPD1_ADORA1,558.0,197.0,1090.0,0.0
ENTPD1_ADORA2A,702.0,94.0,1142.0,0.0
ENTPD1_ADORA2B,590.0,161.0,1104.0,0.0
ENTPD1_TMIGD3,567.0,172.0,1088.0,0.0
CD40LG_CD40,977.0,135.0,878.0,0.0
CD46_JAG1,813.0,233.0,1032.0,0.0
CD86_CD28,1029.0,134.0,955.0,0.0
CD86_CTLA4,1149.0,105.0,923.0,0.0
CD96_NECTIN1,1000.0,180.0,837.0,0.0
CD96_PVR,968.0,205.0,871.0,0.0
CD99_PILRA,789.0,342.0,852.0,0.0
CD99_CD99,1356.0,305.0,905.0,0.0
CD99_CD99L2,812.0,225.0,1008.0,0.0
CDH15_CDH15,0.0,26.0,0.0,0.0
CDH4_CDH4,0.0,21.0,0.0,0.0
CDH2_CDH2,0.0,304.0,1.0,0.0
CDH1_CDH1,904.0,330.0,556.0,0.0
CDH1_ITGA2,2014.0,246.0,127.0,0.0
CDH1_ITGB1,878.0,180.0,961.0,0.0
CDH1_ITGAE,1137.0,182.0,774.0,0.0
CDH1_ITGB7,851.0,166.0,949.0,0.0
CDH1_KLRG1,1625.0,232.0,288.0,0.0
CDH5_CDH5,1148.0,232.0,1028.0,0.0
CD209_CEACAM1,979.0,229.0,1024.0,0.0
SELE_CEACAM1,1395.0,173.0,556.0,0.0
CLDN11_CLDN11,0.0,118.0,0.0,0.0
CLEC2A_KLRB1,2049.0,1.0,143.0,0.0
CLEC2B_KLRB1,668.0,112.0,1261.0,0.0
CD69_KLRB1,733.0,219.0,1155.0,0.0
CLEC2L_KLRB1,2047.0,13.0,129.0,0.0
CLEC1B_KLRB1,2050.0,2.0,141.0,0.0
NFASC_CNTN1,1410.0,254.0,469.0,0.0
NFASC_CNTNAP1,989.0,153.0,917.0,0.0
CNTN2_CNTN2,0.0,25.0,0.0,0.0
CNTN2_CNTNAP2,2295.0,15.0,0.0,0.0
CNTN2_L1CAM,2277.0,9.0,0.0,0.0
CNTN1_NRCAM,2774.0,82.0,0.0,0.0
CSPG4_ITGA3,2027.0,137.0,120.0,0.0
CSPG4_ITGB1,1007.0,195.0,834.0,0.0
DSC2_DSG1,3287.0,3.0,0.0,0.0
DSC2_DSG2,2093.0,218.0,88.0,0.0
DSC3_DSG1,3934.0,1.0,0.0,0.0
DSC3_DSG2,2485.0,49.0,0.0,0.0
EFNA1_EPHA1,1820.0,201.0,262.0,0.0
EFNA1_EPHA2,1653.0,225.0,319.0,0.0
EFNA1_EPHA3,1816.0,252.0,106.0,0.0
EFNA1_EPHA4,1835.0,285.0,91.0,0.0
EFNA1_EPHA5,3281.0,4.0,0.0,0.0
EFNA1_EPHA7,3276.0,1.0,0.0,0.0
EFNA1_EPHA8,3268.0,7.0,0.0,0.0
EFNA2_EPHA1,2229.0,1.0,124.0,0.0
EFNA2_EPHA2,2003.0,0.0,171.0,0.0
EFNA2_EPHA3,2187.0,0.0,0.0,0.0
EFNA2_EPHA4,2191.0,1.0,0.0,0.0
EFNA2_EPHA5,4008.0,0.0,0.0,0.0
EFNA2_EPHA7,4006.0,0.0,0.0,0.0
EFNA2_EPHA8,3992.0,0.0,0.0,0.0
EFNA3_EPHA1,2158.0,45.0,123.0,0.0
EFNA3_EPHA2,1954.0,55.0,159.0,0.0
EFNA3_EPHA3,2135.0,62.0,0.0,0.0
EFNA3_EPHA4,2122.0,48.0,0.0,0.0
EFNA3_EPHA5,3892.0,0.0,0.0,0.0
EFNA3_EPHA7,3890.0,0.0,0.0,0.0
EFNA3_EPHA8,3876.0,0.0,0.0,0.0
EFNA4_EPHA1,1844.0,184.0,209.0,0.0
EFNA4_EPHA2,1679.0,220.0,252.0,0.0
EFNA4_EPHA3,1855.0,232.0,55.0,0.0
EFNA4_EPHA4,1852.0,231.0,50.0,0.0
EFNA4_EPHA5,3395.0,6.0,0.0,0.0
EFNA4_EPHA7,3392.0,5.0,0.0,0.0
EFNA4_EPHA8,3381.0,8.0,0.0,0.0
EFNA5_EPHA1,2023.0,136.0,143.0,0.0
EFNA5_EPHA2,1857.0,167.0,172.0,0.0
EFNA5_EPHA3,2018.0,161.0,2.0,0.0
EFNA5_EPHA4,2018.0,160.0,0.0,0.0
EFNA5_EPHA5,3679.0,3.0,0.0,0.0
EFNA5_EPHA7,3676.0,2.0,0.0,0.0
EFNA5_EPHA8,3663.0,3.0,0.0,0.0
EFNA5_EPHB2,1893.0,160.0,234.0,0.0
EFNB1_EPHA4,1862.0,251.0,37.0,0.0
EFNB1_EPHB1,2787.0,113.0,8.0,0.0
EFNB1_EPHB2,1700.0,206.0,315.0,0.0
EFNB1_EPHB3,1876.0,231.0,60.0,0.0
EFNB1_EPHB4,1647.0,223.0,232.0,0.0
EFNB2_EPHA4,1609.0,241.0,265.0,0.0
EFNB2_EPHB1,2403.0,169.0,41.0,0.0
EFNB2_EPHB2,1394.0,188.0,640.0,0.0
EFNB2_EPHB3,1620.0,233.0,265.0,0.0
EFNB2_EPHB4,1331.0,178.0,512.0,0.0
EFNB3_EPHA4,2171.0,21.0,0.0,0.0
EFNB3_EPHB1,3252.0,10.0,0.0,0.0
EFNB3_EPHB2,2062.0,23.0,198.0,0.0
EFNB3_EPHB3,2181.0,20.0,0.0,0.0
EFNB3_EPHB4,1971.0,18.0,149.0,0.0
EFNB3_EPHB6,1770.0,22.0,261.0,0.0
ESAM_ESAM,1148.0,218.0,1041.0,0.0
GP1BA_ITGAM,858.0,137.0,1120.0,0.0
GP1BA_ITGB2,1050.0,187.0,882.0,0.0
ICAM1_ITGAX,1140.0,220.0,917.0,0.0
ICAM1_ITGB2,1208.0,256.0,650.0,0.0
ICAM1_ITGAL,1115.0,260.0,634.0,0.0
ICAM2_ITGAL,1218.0,259.0,616.0,0.0
ICAM2_ITGB2,1266.0,283.0,604.0,0.0
ICAM1_ITGAM,841.0,236.0,1003.0,0.0
ICAM2_ITGAM,764.0,259.0,961.0,0.0
ICAM1_SPN,925.0,233.0,887.0,0.0
ICAM5_CD209,2150.0,77.0,136.0,0.0
ICOSLG_ICOS,1062.0,129.0,936.0,0.0
ICOSLG_CD28,995.0,127.0,920.0,0.0
ICOSLG_CTLA4,1118.0,89.0,874.0,0.0
JAM2_ITGA3,1744.0,226.0,301.0,0.0
JAM2_ITGB1,923.0,216.0,884.0,0.0
JAM2_ITGAV,1233.0,198.0,643.0,0.0
JAM3_ITGAM,1301.0,184.0,676.0,0.0
JAM3_ITGB2,992.0,247.0,767.0,0.0
F11R_ITGAL,966.0,142.0,940.0,0.0
F11R_ITGB2,1013.0,172.0,924.0,0.0
JAM2_JAM3,1550.0,212.0,406.0,0.0
F11R_F11R,1031.0,152.0,1379.0,0.0
JAM2_F11R,1327.0,188.0,581.0,0.0
JAM2_JAM2,850.0,341.0,366.0,0.0
JAM3_F11R,1093.0,146.0,881.0,0.0
JAM3_JAM3,1073.0,259.0,903.0,0.0
L1CAM_ITGAV,1384.0,160.0,487.0,0.0
L1CAM_ITGB3,3628.0,9.0,0.0,0.0
L1CAM_ITGA4,735.0,220.0,803.0,0.0
L1CAM_ITGB7,939.0,160.0,798.0,0.0
L1CAM_L1CAM,25.0,330.0,19.0,0.0
LCK_CD8B,976.0,203.0,1063.0,0.0
LCK_CD8A,1137.0,164.0,968.0,0.0
MADCAM1_ITGA4,777.0,221.0,985.0,0.0
MADCAM1_ITGB7,940.0,186.0,936.0,0.0
MAG_MAG,0.0,38.0,0.0,0.0
HLA-A_CD8A,1266.0,88.0,946.0,0.0
HLA-B_CD8A,1202.0,59.0,925.0,0.0
HLA-C_CD8A,1243.0,75.0,963.0,0.0
HLA-E_CD8A,1197.0,93.0,939.0,0.0
HLA-F_CD8A,1135.0,133.0,920.0,0.0
HLA-G_CD8A,1585.0,45.0,433.0,0.0
HLA-A_CD8B,1067.0,96.0,1042.0,0.0
HLA-B_CD8B,1023.0,96.0,1036.0,0.0
HLA-C_CD8B,1117.0,101.0,994.0,0.0
HLA-E_CD8B,1008.0,99.0,1073.0,0.0
HLA-F_CD8B,983.0,140.0,1032.0,0.0
HLA-G_CD8B,1982.0,39.0,187.0,0.0
HLA-A_CD8B2,1379.0,172.0,218.0,0.0
HLA-B_CD8B2,1367.0,163.0,243.0,0.0
HLA-C_CD8B2,1434.0,175.0,217.0,0.0
HLA-E_CD8B2,1351.0,172.0,287.0,0.0
HLA-F_CD8B2,1251.0,227.0,273.0,0.0
HLA-G_CD8B2,3799.0,5.0,0.0,0.0
HLA-C_KIR2DL1,1443.0,124.0,248.0,0.0
HLA-G_LILRB1,2076.0,49.0,128.0,0.0
HLA-G_LILRB2,2006.0,45.0,177.0,0.0
HLA-F_KIR3DL1,1272.0,188.0,292.0,0.0
HLA-F_KIR3DL2,1249.0,311.0,265.0,0.0
HLA-B_KIR3DL2,1354.0,230.0,239.0,0.0
HLA-E_KLRC1,1134.0,401.0,437.0,0.0
HLA-E_KLRC2,1343.0,258.0,257.0,0.0
HLA-A_KIR3DL1,1401.0,131.0,242.0,0.0
HLA-F_LILRB1,789.0,180.0,997.0,0.0
HLA-E_KLRK1,1083.0,97.0,1003.0,0.0
HLA-E_KLRD1,922.0,155.0,1013.0,0.0
HLA-E_KLRC3,1196.0,393.0,303.0,0.0
ULBP2_KLRK1,1412.0,22.0,582.0,0.0
RAET1E_KLRK1,1323.0,7.0,685.0,0.0
RAET1G_KLRK1,1368.0,11.0,636.0,0.0
HLA-DPA1_CD4,0.0,0.0,0.0,2112.0
HLA-DPB1_CD4,0.0,0.0,0.0,2122.0
HLA-DQA1_CD4,0.0,0.0,0.0,2192.0
HLA-DMA_CD4,0.0,0.0,0.0,2187.0
HLA-DMB_CD4,0.0,0.0,0.0,2285.0
HLA-DOA_CD4,0.0,0.0,0.0,2117.0
HLA-DOB_CD4,0.0,0.0,0.0,2198.0
HLA-DQB1_CD4,0.0,0.0,0.0,2183.0
HLA-DRA_CD4,0.0,0.0,0.0,2246.0
HLA-DRB1_CD4,0.0,0.0,0.0,2168.0
HLA-DRB5_CD4,0.0,0.0,0.0,2047.0
MPZ_MPZL1,1343.0,162.0,566.0,0.0
MPZ_MPZ,0.0,306.0,2.0,0.0
MPZL1_MPZL1,1010.0,137.0,1415.0,0.0
NCAM1_FGFR1,1604.0,108.0,351.0,0.0
NCAM1_NCAM1,0.0,217.0,0.0,0.0
NCAM1_NCAM2,3514.0,21.0,0.0,0.0
NCAM1_L1CAM,2158.0,82.0,0.0,0.0
NCAM2_L1CAM,2269.0,26.0,0.0,0.0
NECTIN1_CADM3,1778.0,208.0,294.0,0.0
NECTIN1_NECTIN4,3391.0,6.0,0.0,0.0
NECTIN3_NECTIN1,2211.0,85.0,3.0,0.0
NECTIN3_NECTIN2,1583.0,131.0,377.0,0.0
NECTIN3_PVR,2145.0,101.0,28.0,0.0
NECTIN3_TIGIT,1255.0,108.0,610.0,0.0
NEGR1_NEGR1,0.0,155.0,0.0,0.0
LRRC4C_NTNG1,3518.0,5.0,0.0,0.0
LRRC4B_PTPRF,1742.0,144.0,287.0,0.0
DLL1_NOTCH1,847.0,154.0,1007.0,0.0
DLL1_NOTCH3,1144.0,144.0,863.0,0.0
DLL1_NOTCH4,1168.0,172.0,827.0,0.0
DLL4_NOTCH1,862.0,138.0,1045.0,0.0
